MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-09-15;Estonia_EsiliigaB;Narva U21;Tammeka U21;100;ALTA;30;2026-09-15;Estonia_EsiliigaB;Estonia_EsiliigaB;;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.33;13.0;13.0;4.58;9.62;7.2;10.8;7.86;8.18;7.97;2.4.0
2026-09-15;Estonia_EsiliigaB;Levadia U19;Tulevik;100;ALTA;30;2026-09-15;Estonia_EsiliigaB;Estonia_EsiliigaB;;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.33;13.0;13.0;6.33;9.27;8.4;8.4;6.43;9.17;7.5;2.4.0
2026-09-15;Netherlands_EersteDivisie;Jong PSV;Jong AZ;100;ALTA;8;2026-09-15;Netherlands_EersteDivisie;Netherlands_EersteDivisie;;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.26;10.13;13.0;6.23;9.74;8.57;10.29;5.0;10.0;10.29;2.4.0
2026-09-15;England_Championship;Middlesbrough;Millwall;97.62;ALTA;8;2026-09-15;England_Championship;England_Championship;;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.13;13.0;9.45;4.36;10.0;7.2;9.6;10.0;6.67;7.2;2.4.0
2026-09-15;Netherlands_EersteDivisie;Jong Utrecht;Jong Ajax;91.38;ALTA;8;2026-09-15;Netherlands_EersteDivisie;Netherlands_EersteDivisie;;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.26;6.75;10.13;8.0;10.0;10.29;6.86;6.67;5.0;9.43;2.4.0
2026-09-15;Italy_SerieC_GironeC;Barletta;Salernitana;90.35;IMM-ALTA-7;5;2026-09-15;Italy_SerieC_GironeC;Italy_SerieC_GironeC;;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.32;11.82;10.34;6.06;6.82;12.0;6.0;10.0;0.0;10.0;2.4.0
2026-09-15;Netherlands_Eredivisie;Ajax;Willem 2;89.11;ALTA;8;2026-09-15;Netherlands_Eredivisie;Netherlands_Eredivisie;;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;4.24;13.0;5.91;4.36;10.0;9.6;9.6;10.0;5.0;8.4;2.4.0
2026-09-15;USA_USLLeagueOne;Portland Hearts of Pine;AV Alta;86.71;ALTA;38;2026-09-15;USA_USLLeagueOne;USA_USLLeagueOne;;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.5;8.64;7.73;6.85;6.29;8.4;8.4;6.92;6.67;8.31;2.4.0
2026-09-15;Sweden_Superettan;Norrby;Varberg;83.1;ALTA;29;2026-09-15;Sweden_Superettan;Sweden_Superettan;;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | trend over casa non forte || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.6;6.94;10.02;5.22;5.93;6.0;7.2;6.36;7.27;7.57;2.4.0
2026-09-15;Italy_SerieC_GironeC;Crotone;Inter U23;81.79;IMM-ALTA-8;5;2026-09-15;Italy_SerieC_GironeC;Italy_SerieC_GironeC;;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.95;4.43;8.86;4.55;10.0;3.0;9.0;5.0;10.0;9.0;2.4.0
2026-09-15;Portugal_LigaPortugal;Rio Ave;Estrela;80.87;ALTA;9;2026-09-15;Portugal_LigaPortugal;Portugal_LigaPortugal;;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol;3.53;2.36;13.0;8.0;8.18;4.8;12.0;5.0;10.0;6.0;2.4.0
2026-09-15;Turkey_SuperLig;Gaziantep;Fenerbahce;80.09;IMM-ALTA-7;6;2026-09-15;Turkey_SuperLig;Turkey_SuperLig;;PRO: attacco casa positivo | trend over recente trasferta | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | profilo over interno debole | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.76;10.34;7.88;4.55;6.06;6.0;8.0;5.0;5.0;8.5;2.4.0
2026-09-15;Latvia_Virsliga;Super Nova;Riga FC;79.48;ALTA;32;2026-09-15;Latvia_Virsliga;Latvia_Virsliga;;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | trend over casa non forte | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;2.67;6.16;13.0;5.3;4.71;4.8;8.4;5.83;8.33;7.28;2.4.0
