Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL ACT;2026;1;2026-03-27;Monaro Panthers;Tuggeranong Utd;2;1;
Australia;NPL ACT;2026;1;2026-03-28;Canberra White Eagles;Belconnen Utd.;1;1;
Australia;NPL ACT;2026;1;2026-03-28;Tigers FC;O'Connor Knights;3;2;
Australia;NPL ACT;2026;1;2026-03-31;Queanbeyan City;Canberra Croatia;3;0;
Australia;NPL ACT;2026;1;2026-04-01;Canberra Juventus;Canberra Olympic;1;2;
Australia;NPL ACT;2026;2;2026-04-11;Brindabella;Monaro Panthers;0;3;
Australia;NPL ACT;2026;2;2026-04-11;Canberra Juventus;Belconnen Utd.;2;1;
Australia;NPL ACT;2026;2;2026-04-11;Canberra Olympic;Canberra Croatia;1;5;
Australia;NPL ACT;2026;2;2026-04-11;Tigers FC;Canberra White Eagles;7;0;
Australia;NPL ACT;2026;2;2026-04-11;Tuggeranong Utd;Queanbeyan City;2;1;
Australia;NPL ACT;2026;3;2026-04-15;Belconnen Utd.;Brindabella;4;1;
Australia;NPL ACT;2026;3;2026-04-15;Canberra Croatia;Canberra White Eagles;5;0;
Australia;NPL ACT;2026;3;2026-04-15;Tigers FC;Canberra Juventus;2;3;
Australia;NPL ACT;2026;3;2026-04-15;Tuggeranong Utd;O'Connor Knights;2;0;
Australia;NPL ACT;2026;4;2026-04-18;Brindabella;Canberra Croatia;0;2;
Australia;NPL ACT;2026;4;2026-04-18;Canberra White Eagles;Canberra Olympic;1;6;
Australia;NPL ACT;2026;4;2026-04-18;O'Connor Knights;Canberra Juventus;0;3;
Australia;NPL ACT;2026;4;2026-04-18;Queanbeyan City;Tigers FC;0;2;
Australia;NPL ACT;2026;4;2026-06-03;Belconnen Utd.;Tuggeranong Utd;1;3;
Australia;NPL ACT;2026;5;2026-04-24;Canberra Croatia;Tigers FC;2;1;
Australia;NPL ACT;2026;5;2026-04-24;Canberra White Eagles;Tuggeranong Utd;2;4;
Australia;NPL ACT;2026;5;2026-04-24;Monaro Panthers;Canberra Olympic;6;1;
Australia;NPL ACT;2026;5;2026-04-24;O'Connor Knights;Brindabella;2;1;
Australia;NPL ACT;2026;5;2026-04-24;Queanbeyan City;Belconnen Utd.;4;1;
Australia;NPL ACT;2026;6;2026-05-02;Canberra White Eagles;Brindabella;0;2;
Australia;NPL ACT;2026;6;2026-05-02;Monaro Panthers;Canberra Juventus;5;3;
Australia;NPL ACT;2026;6;2026-05-02;O'Connor Knights;Belconnen Utd.;2;1;
Australia;NPL ACT;2026;6;2026-05-02;Queanbeyan City;Canberra Olympic;1;0;
Australia;NPL ACT;2026;6;2026-05-02;Tuggeranong Utd;Tigers FC;2;1;
Australia;NPL ACT;2026;7;2026-05-09;O'Connor Knights;Monaro Panthers;2;1;
Australia;NPL ACT;2026;7;2026-05-09;Tigers FC;Belconnen Utd.;3;2;
Australia;NPL ACT;2026;7;2026-05-09;Tuggeranong Utd;Canberra Olympic;6;4;
Australia;NPL ACT;2026;8;2026-05-16;Belconnen Utd.;Monaro Panthers;1;3;
Australia;NPL ACT;2026;8;2026-05-16;O'Connor Knights;Canberra Croatia;1;5;
Australia;NPL ACT;2026;8;2026-05-16;Tigers FC;Canberra Olympic;3;2;
Australia;NPL ACT;2026;8;2026-05-16;Tuggeranong Utd;Brindabella;5;1;
Australia;NPL ACT;2026;8;2026-05-17;Canberra White Eagles;Canberra Juventus;1;4;
Australia;NPL ACT;2026;9;2026-05-12;Canberra White Eagles;Queanbeyan City;0;3;
Australia;NPL ACT;2026;9;2026-05-13;Brindabella;Canberra Juventus;0;1;
Australia;NPL ACT;2026;9;2026-05-13;Canberra Olympic;O'Connor Knights;3;1;
Australia;NPL ACT;2026;9;2026-05-13;Tigers FC;Monaro Panthers;3;1;
Australia;NPL ACT;2026;9;2026-05-13;Tuggeranong Utd;Canberra Croatia;2;3;
Australia;NPL ACT;2026;10;2026-05-23;Canberra Olympic;Belconnen Utd.;4;4;
